 ,Label,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,VELOCITY,DISPLACEMENT,MANUAL_COLOR
7634,(ID26087 : ID26239),4248,26087,26239,0.153,162.500,56.757,43.963,0,0.392,0.392,None
7635,(ID26239 : ID26541),4248,26239,26541,0.057,163.500,56.722,43.761,0,0.239,0.239,None
7636,(ID26541 : ID26388),4248,26541,26388,0.130,164.500,56.643,43.686,0,0.361,0.361,None
7637,(ID26388 : ID26680),4248,26388,26680,0.693,165.500,56.612,44.062,0,0.832,0.832,None
7638,(ID26680 : ID26823),4248,26680,26823,0.132,166.500,56.910,44.552,0,0.363,0.363,None
7639,(ID26823 : ID26971),4248,26823,26971,0.016,167.500,57.072,44.717,0,0.127,0.127,None
7640,(ID26971 : ID27137),4248,26971,27137,0.526,168.500,57.442,44.721,0,0.726,0.726,None
7641,(ID27137 : ID27276),4248,27137,27276,0.066,169.500,57.695,44.736,0,0.256,0.256,None
7642,(ID27276 : ID27428),4248,27276,27428,0.002,170.500,57.611,44.801,0,0.045,0.045,None
7643,(ID25815 : ID26095),4251,25815,26095,0.025,161.500,48.947,47.423,0,0.157,0.157,None
7644,(ID26095 : ID26251),4251,26095,26251,0.044,162.500,48.959,47.448,0,0.209,0.209,None
7645,(ID26251 : ID26555),4251,26251,26555,0.052,163.500,48.912,47.520,0,0.229,0.229,None
7646,(ID26555 : ID26399),4251,26555,26399,0.094,164.500,48.951,47.511,0,0.306,0.306,None
7647,(ID26399 : ID26690),4251,26399,26690,0.190,165.500,49.276,47.644,0,0.436,0.436,None
7648,(ID26690 : ID26833),4251,26690,26833,0.011,166.500,49.434,47.728,0,0.105,0.105,None
7649,(ID26833 : ID26977),4251,26833,26977,0.058,167.500,49.502,47.588,0,0.240,0.240,None
7650,(ID26977 : ID27143),4251,26977,27143,0.139,168.500,49.674,47.337,0,0.373,0.373,None
7651,(ID27143 : ID27284),4251,27143,27284,0.059,169.500,49.830,47.277,0,0.243,0.243,None
7652,(ID27284 : ID27435),4251,27284,27435,0.595,170.500,50.280,47.355,0,0.771,0.771,None
7653,(ID27435 : ID27572),4251,27435,27572,0.019,171.500,50.607,47.293,0,0.139,0.139,None
7654,(ID27572 : ID27725),4251,27572,27725,0.309,172.500,50.275,47.208,0,0.555,0.555,None
7655,(ID26007 : ID26146),4263,26007,26146,0.006,162.500,56.597,11.039,0,0.076,0.076,None
7656,(ID26146 : ID26445),4263,26146,26445,0.003,163.500,56.591,11.051,0,0.051,0.051,None
7657,(ID26445 : ID26296),4263,26445,26296,0.002,164.500,56.583,11.009,0,0.040,0.040,None
7658,(ID26296 : ID26602),4263,26296,26602,0.002,165.500,56.589,11.005,0,0.042,0.042,None
7659,(ID26602 : ID26729),4263,26602,26729,0.002,166.500,56.584,11.016,0,0.043,0.043,None
7660,(ID26729 : ID26874),4263,26729,26874,0.004,167.500,56.595,11.018,0,0.064,0.064,None
7661,(ID26874 : ID27027),4263,26874,27027,0.002,168.500,56.605,11.027,0,0.045,0.045,None
7662,(ID27027 : ID27186),4263,27027,27186,9.989E-4,169.500,56.574,11.018,0,0.032,0.032,None
7663,(ID27186 : ID27328),4263,27186,27328,0.003,170.500,56.595,11.009,0,0.058,0.058,None
7664,(ID27328 : ID27477),4263,27328,27477,0.002,171.500,56.613,10.994,0,0.043,0.043,None
7665,(ID27477 : ID27623),4263,27477,27623,0.001,172.500,56.588,10.982,0,0.033,0.033,None
7666,(ID27623 : ID27762),4263,27623,27762,0.001,173.500,56.580,11.002,0,0.032,0.032,None
7667,(ID27762 : ID27901),4263,27762,27901,3.438E-4,174.500,56.592,11.025,0,0.019,0.019,None
7668,(ID27901 : ID28052),4263,27901,28052,2.535E-5,175.500,56.597,11.035,0,0.005,0.005,None
7669,(ID26044 : ID26185),4271,26044,26185,0.006,162.500,21.482,23.888,0,0.078,0.078,None
7670,(ID26185 : ID26485),4271,26185,26485,0.008,163.500,21.476,23.845,0,0.087,0.087,None
7671,(ID26485 : ID26335),4271,26485,26335,0.204,164.500,21.334,23.960,0,0.451,0.451,None
7672,(ID26335 : ID26636),4271,26335,26636,0.014,165.500,21.117,24.066,0,0.118,0.118,None
7673,(ID26636 : ID26775),4271,26636,26775,0.055,166.500,21.185,23.990,0,0.235,0.235,None
7674,(ID26775 : ID26912),4271,26775,26912,0.031,167.500,21.240,23.887,0,0.176,0.176,None
7675,(ID26912 : ID27071),4271,26912,27071,0.124,168.500,21.348,23.758,0,0.352,0.352,None
7676,(ID27071 : ID27227),4271,27071,27227,0.041,169.500,21.463,23.785,0,0.203,0.203,None
7677,(ID27227 : ID27373),4271,27227,27373,0.044,170.500,21.308,23.868,0,0.211,0.211,None
7678,(ID26172 : ID26474),4297,26172,26474,0.102,163.500,62.560,20.800,0,0.320,0.320,None
7679,(ID26474 : ID26319),4297,26474,26319,0.026,164.500,62.560,20.720,0,0.160,0.160,None
7680,(ID26319 : ID26626),4297,26319,26626,0.000,165.500,62.560,20.800,0,0.000,0.000,None
7681,(ID26626 : ID26760),4297,26626,26760,0.000,166.500,62.560,20.800,0,0.000,0.000,None
7682,(ID26760 : ID26902),4297,26760,26902,0.026,167.500,62.560,20.880,0,0.160,0.160,None
7683,(ID26902 : ID27058),4297,26902,27058,0.026,168.500,62.560,21.040,0,0.160,0.160,None
7684,(ID27058 : ID27215),4297,27058,27215,0.000,169.500,62.560,21.120,0,0.000,0.000,None
7685,(ID27215 : ID27361),4297,27215,27361,0.000,170.500,62.560,21.120,0,0.000,0.000,None
7686,(ID27361 : ID27500),4297,27361,27500,0.026,171.500,62.560,21.040,0,0.160,0.160,None
7687,(ID27500 : ID27654),4297,27500,27654,0.000,172.500,62.560,20.960,0,0.000,0.000,None
7688,(ID27654 : ID27789),4297,27654,27789,0.000,173.500,62.560,20.960,0,0.000,0.000,None
7689,(ID27789 : ID27925),4297,27789,27925,0.000,174.500,62.560,20.960,0,0.000,0.000,None
7690,(ID27925 : ID28081),4297,27925,28081,0.000,175.500,62.560,20.960,0,0.000,0.000,None
7691,(ID28081 : ID28221),4297,28081,28221,0.026,176.500,62.560,21.040,0,0.160,0.160,None
7692,(ID28221 : ID28360),4297,28221,28360,0.026,177.500,62.560,21.040,0,0.160,0.160,None
7693,(ID28360 : ID28658),4297,28360,28658,0.000,178.500,62.560,20.960,0,0.000,0.000,None
7694,(ID28658 : ID28505),4297,28658,28505,0.026,179.500,62.560,20.880,0,0.160,0.160,None
7695,(ID28505 : ID28808),4297,28505,28808,0.467,180.500,62.312,20.565,0,0.683,0.683,None
7696,(ID28808 : ID28954),4297,28808,28954,0.176,181.500,62.061,20.120,0,0.420,0.420,None
7697,(ID26544 : ID26391),4319,26544,26391,0.071,164.500,49.152,44.574,0,0.267,0.267,None
7698,(ID26391 : ID26681),4319,26391,26681,0.101,165.500,49.197,44.637,0,0.318,0.318,None
7699,(ID26681 : ID26824),4319,26681,26824,0.016,166.500,49.366,44.693,0,0.126,0.126,None
7700,(ID26824 : ID26972),4319,26824,26972,0.105,167.500,49.497,44.863,0,0.325,0.325,None
7701,(ID26972 : ID27138),4319,26972,27138,0.038,168.500,49.714,44.956,0,0.195,0.195,None
7702,(ID27138 : ID27275),4319,27138,27275,0.092,169.500,49.665,44.897,0,0.304,0.304,None
7703,(ID27275 : ID27427),4319,27275,27427,0.021,170.500,49.587,44.827,0,0.146,0.146,None
7704,(ID27427 : ID27567),4319,27427,27567,0.021,171.500,49.618,44.861,0,0.144,0.144,None
7705,(ID27567 : ID27720),4319,27567,27720,0.055,172.500,49.504,44.834,0,0.234,0.234,None
7706,(ID27720 : ID27846),4319,27720,27846,0.008,173.500,49.459,44.778,0,0.091,0.091,None
7707,(ID27846 : ID27997),4319,27846,27997,0.029,174.500,49.567,44.846,0,0.171,0.171,None
7708,(ID26422 : ID26708),4348,26422,26708,0.026,165.500,51.450,57.633,0,0.162,0.162,None
7709,(ID26708 : ID26853),4348,26708,26853,0.261,166.500,51.407,57.963,0,0.511,0.511,None
7710,(ID26853 : ID27004),4348,26853,27004,0.447,167.500,51.021,58.232,0,0.668,0.668,None
7711,(ID27004 : ID27165),4348,27004,27165,0.658,168.500,50.710,58.655,0,0.811,0.811,None
7712,(ID27165 : ID27306),4348,27165,27306,0.551,169.500,51.061,59.232,0,0.743,0.743,None
7713,(ID27306 : ID27461),4348,27306,27461,0.006,170.500,51.409,59.370,0,0.077,0.077,None
7714,(ID27461 : ID27597),4348,27461,27597,0.001,171.500,51.444,59.333,0,0.035,0.035,None
7715,(ID27597 : ID27742),4348,27597,27742,0.174,172.500,51.262,59.389,0,0.417,0.417,None
7716,(ID27742 : ID27878),4348,27742,27878,0.204,173.500,50.842,59.394,0,0.452,0.452,None
7717,(ID27878 : ID28027),4348,27878,28027,1.070E-4,174.500,50.625,59.336,0,0.010,0.010,None
7718,(ID26324 : ID26630),4353,26324,26630,0.036,165.500,61.394,21.982,0,0.190,0.190,None
7719,(ID26630 : ID26768),4353,26630,26768,0.003,166.500,61.354,21.926,0,0.058,0.058,None
7720,(ID26768 : ID26905),4353,26768,26905,0.015,167.500,61.295,21.938,0,0.123,0.123,None
7721,(ID26905 : ID27063),4353,26905,27063,0.001,168.500,61.239,21.940,0,0.038,0.038,None
7722,(ID27063 : ID27219),4353,27063,27219,0.008,169.500,61.264,21.999,0,0.091,0.091,None
7723,(ID27219 : ID27366),4353,27219,27366,0.002,170.500,61.265,22.045,0,0.041,0.041,None
7724,(ID27366 : ID27508),4353,27366,27508,0.026,171.500,61.326,22.051,0,0.161,0.161,None
7725,(ID27508 : ID27660),4353,27508,27660,0.027,172.500,61.331,22.020,0,0.165,0.165,None
7726,(ID27660 : ID27793),4353,27660,27793,0.032,173.500,61.167,22.001,0,0.178,0.178,None
7727,(ID27793 : ID27930),4353,27793,27930,0.158,174.500,61.277,22.003,0,0.397,0.397,None
7728,(ID27930 : ID28086),4353,27930,28086,0.275,175.500,61.733,21.941,0,0.525,0.525,None
7729,(ID26362 : ID26657),4362,26362,26657,0.056,165.500,55.138,33.460,0,0.237,0.237,None
7730,(ID26657 : ID26797),4362,26657,26797,0.126,166.500,54.946,33.256,0,0.354,0.354,None
7731,(ID26797 : ID26938),4362,26797,26938,0.045,167.500,54.968,33.093,0,0.212,0.212,None
7732,(ID26938 : ID27103),4362,26938,27103,0.054,168.500,55.003,33.178,0,0.232,0.232,None
7733,(ID27103 : ID27252),4362,27103,27252,0.027,169.500,55.007,33.235,0,0.164,0.164,None
7734,(ID27252 : ID27398),4362,27252,27398,0.726,170.500,54.663,33.285,0,0.852,0.852,None
7735,(ID27398 : ID27537),4362,27398,27537,0.303,171.500,54.243,33.095,0,0.550,0.550,None
7736,(ID27537 : ID27690),4362,27537,27690,0.040,172.500,54.335,32.788,0,0.201,0.201,None
7737,(ID27690 : ID27820),4362,27690,27820,0.101,173.500,54.284,32.697,0,0.317,0.317,None
7738,(ID26758 : ID26898),4364,26758,26898,0.018,167.500,6.004,20.118,0,0.134,0.134,None
7739,(ID26898 : ID27053),4364,26898,27053,0.012,168.500,6.015,20.112,0,0.112,0.112,None
7740,(ID27053 : ID27212),4364,27053,27212,0.001,169.500,5.978,20.115,0,0.038,0.038,None
7741,(ID27212 : ID27359),4364,27212,27359,0.008,170.500,5.996,20.070,0,0.092,0.092,None
7742,(ID27359 : ID27497),4364,27359,27497,0.003,171.500,6.000,20.052,0,0.056,0.056,None
7743,(ID27497 : ID27650),4364,27497,27650,2.387E-4,172.500,6.013,20.078,0,0.015,0.015,None
7744,(ID27650 : ID27786),4364,27650,27786,0.019,173.500,5.985,20.135,0,0.136,0.136,None
7745,(ID27786 : ID27923),4364,27786,27923,0.016,174.500,5.987,20.142,0,0.126,0.126,None
7746,(ID27923 : ID28078),4364,27923,28078,5.170E-4,175.500,6.017,20.100,0,0.023,0.023,None
7747,(ID28078 : ID28215),4364,28078,28215,0.004,176.500,6.012,20.142,0,0.065,0.065,None
7748,(ID28215 : ID28356),4364,28215,28356,0.004,177.500,6.041,20.160,0,0.061,0.061,None
7749,(ID28356 : ID28654),4364,28356,28654,0.030,178.500,6.022,20.071,0,0.174,0.174,None
7750,(ID28654 : ID28503),4364,28654,28503,0.057,179.500,6.084,20.049,0,0.238,0.238,None
7751,(ID28503 : ID28805),4364,28503,28805,0.010,180.500,6.142,20.100,0,0.098,0.098,None
7752,(ID28805 : ID28955),4364,28805,28955,0.010,181.500,6.068,20.056,0,0.098,0.098,None
7753,(ID28955 : ID29113),4364,28955,29113,0.006,182.500,6.031,20.052,0,0.080,0.080,None
7754,(ID26780 : ID26920),4374,26780,26920,0.497,167.500,5.968,26.759,0,0.705,0.705,None
7755,(ID26920 : ID27080),4374,26920,27080,0.030,168.500,6.299,27.044,0,0.173,0.173,None
7756,(ID27080 : ID27234),4374,27080,27234,0.015,169.500,6.322,27.061,0,0.120,0.120,None
7757,(ID27234 : ID27380),4374,27234,27380,0.009,170.500,6.321,27.046,0,0.096,0.096,None
7758,(ID27380 : ID27523),4374,27380,27523,5.049E-4,171.500,6.343,27.076,0,0.022,0.022,None
7759,(ID27523 : ID27671),4374,27523,27671,0.019,172.500,6.290,27.015,0,0.138,0.138,None
7760,(ID27671 : ID27807),4374,27671,27807,0.005,173.500,6.265,26.992,0,0.071,0.071,None
7761,(ID27807 : ID27951),4374,27807,27951,0.011,174.500,6.307,27.071,0,0.107,0.107,None
7762,(ID27951 : ID28106),4374,27951,28106,0.082,175.500,6.277,26.986,0,0.287,0.287,None
7763,(ID28106 : ID28243),4374,28106,28243,0.078,176.500,6.270,26.985,0,0.279,0.279,None
7764,(ID26806 : ID26950),4381,26806,26950,0.069,167.500,44.602,36.373,0,0.262,0.262,None
7765,(ID26950 : ID27115),4381,26950,27115,0.023,168.500,44.451,36.296,0,0.152,0.152,None
7766,(ID27115 : ID27260),4381,27115,27260,0.021,169.500,44.451,36.335,0,0.144,0.144,None
7767,(ID27260 : ID27407),4381,27260,27407,0.031,170.500,44.554,36.429,0,0.176,0.176,None
7768,(ID27407 : ID27548),4381,27407,27548,0.018,171.500,44.527,36.545,0,0.135,0.135,None
7769,(ID27548 : ID27703),4381,27548,27703,0.036,172.500,44.447,36.670,0,0.188,0.188,None
7770,(ID27703 : ID27831),4381,27703,27831,0.003,173.500,44.451,36.751,0,0.056,0.056,None
7771,(ID27831 : ID27975),4381,27831,27975,0.012,174.500,44.426,36.721,0,0.108,0.108,None
7772,(ID27975 : ID28130),4381,27975,28130,0.010,175.500,44.399,36.660,0,0.098,0.098,None
7773,(ID28130 : ID28269),4381,28130,28269,0.004,176.500,44.448,36.597,0,0.064,0.064,None
7774,(ID28269 : ID28414),4381,28269,28414,0.014,177.500,44.414,36.576,0,0.119,0.119,None
7775,(ID28414 : ID28708),4381,28414,28708,0.060,178.500,44.469,36.618,0,0.245,0.245,None
7776,(ID28708 : ID28556),4381,28708,28556,0.180,179.500,44.615,36.453,0,0.425,0.425,None
7777,(ID26718 : ID26864),4395,26718,26864,0.008,167.500,23.148,6.307,0,0.090,0.090,None
7778,(ID26864 : ID27016),4395,26864,27016,0.008,168.500,23.176,6.354,0,0.088,0.088,None
7779,(ID27016 : ID27175),4395,27016,27175,0.004,169.500,23.202,6.334,0,0.061,0.061,None
7780,(ID27175 : ID27316),4395,27175,27316,0.021,170.500,23.111,6.299,0,0.146,0.146,None
7781,(ID27316 : ID27469),4395,27316,27469,0.012,171.500,23.068,6.334,0,0.109,0.109,None
7782,(ID27469 : ID27609),4395,27469,27609,0.519,172.500,22.745,6.457,0,0.721,0.721,None
7783,(ID27609 : ID27752),4395,27609,27752,0.033,173.500,22.303,6.544,0,0.180,0.180,None
7784,(ID27752 : ID27889),4395,27752,27889,0.016,174.500,22.152,6.565,0,0.126,0.126,None
7785,(ID27889 : ID28042),4395,27889,28042,0.002,175.500,22.109,6.582,0,0.041,0.041,None
7786,(ID28042 : ID28185),4395,28042,28185,0.062,176.500,22.053,6.490,0,0.250,0.250,None
7787,(ID28185 : ID28330),4395,28185,28330,0.006,177.500,21.990,6.353,0,0.078,0.078,None
7788,(ID28330 : ID28622),4395,28330,28622,0.015,178.500,21.981,6.374,0,0.124,0.124,None
7789,(ID26858 : ID27008),4422,26858,27008,0.004,168.500,33.548,0.919,0,0.066,0.066,None
7790,(ID27008 : ID27170),4422,27008,27170,0.011,169.500,33.573,0.905,0,0.105,0.105,None
7791,(ID27170 : ID27309),4422,27170,27309,3.499E-4,170.500,33.632,0.918,0,0.019,0.019,None
7792,(ID27309 : ID27465),4422,27309,27465,0.006,171.500,33.678,0.924,0,0.081,0.081,None
7793,(ID27465 : ID27600),4422,27465,27600,0.004,172.500,33.688,0.915,0,0.063,0.063,None
7794,(ID27600 : ID27745),4422,27600,27745,0.007,173.500,33.674,0.868,0,0.083,0.083,None
7795,(ID27745 : ID27881),4422,27745,27881,0.039,174.500,33.622,0.900,0,0.197,0.197,None
7796,(ID27881 : ID28032),4422,27881,28032,0.005,175.500,33.581,0.949,0,0.071,0.071,None
7797,(ID27206 : ID27348),4469,27206,27348,0.042,170.500,42.603,17.794,0,0.205,0.205,None
7798,(ID27348 : ID27490),4469,27348,27490,0.040,171.500,42.599,17.793,0,0.200,0.200,None
7799,(ID27490 : ID27644),4469,27490,27644,0.004,172.500,42.665,17.846,0,0.063,0.063,None
7800,(ID27644 : ID27776),4469,27644,27776,0.054,173.500,42.626,17.711,0,0.233,0.233,None
7801,(ID27776 : ID27914),4469,27776,27914,0.008,174.500,42.545,17.637,0,0.090,0.090,None
7802,(ID27914 : ID28071),4469,27914,28071,0.016,175.500,42.568,17.698,0,0.126,0.126,None
7803,(ID28071 : ID28208),4469,28071,28208,0.005,176.500,42.588,17.722,0,0.071,0.071,None
7804,(ID28208 : ID28349),4469,28208,28349,0.015,177.500,42.595,17.673,0,0.121,0.121,None
7805,(ID28349 : ID28647),4469,28349,28647,0.009,178.500,42.685,17.625,0,0.097,0.097,None
7806,(ID28647 : ID28495),4469,28647,28495,0.043,179.500,42.652,17.684,0,0.207,0.207,None
7807,(ID28495 : ID28796),4469,28495,28796,9.260E-4,180.500,42.569,17.734,0,0.030,0.030,None
7808,(ID28796 : ID28948),4469,28796,28948,0.014,181.500,42.599,17.768,0,0.118,0.118,None
7809,(ID28948 : ID29106),4469,28948,29106,0.020,182.500,42.667,17.757,0,0.143,0.143,None
7810,(ID29106 : ID29243),4469,29106,29243,0.004,183.500,42.673,17.699,0,0.063,0.063,None
7811,(ID29243 : ID29379),4469,29243,29379,0.904,184.500,42.813,17.259,0,0.951,0.951,None
7812,(ID27229 : ID27372),4472,27229,27372,0.304,170.500,41.453,23.932,0,0.551,0.551,None
7813,(ID27372 : ID27514),4472,27372,27514,0.062,171.500,41.467,23.620,0,0.248,0.248,None
7814,(ID27514 : ID27663),4472,27514,27663,0.283,172.500,41.377,23.393,0,0.532,0.532,None
7815,(ID27663 : ID27797),4472,27663,27797,0.009,173.500,41.147,23.256,0,0.092,0.092,None
7816,(ID27797 : ID27940),4472,27797,27940,0.016,174.500,41.083,23.345,0,0.127,0.127,None
7817,(ID27940 : ID28095),4472,27940,28095,0.064,175.500,40.942,23.469,0,0.254,0.254,None
7818,(ID28095 : ID28232),4472,28095,28232,0.038,176.500,40.741,23.536,0,0.194,0.194,None
7819,(ID28232 : ID28371),4472,28232,28371,0.353,177.500,40.899,23.683,0,0.594,0.594,None
7820,(ID28371 : ID28673),4472,28371,28673,0.777,178.500,40.716,23.798,0,0.881,0.881,None
7821,(ID27383 : ID27525),4492,27383,27525,0.342,171.500,38.915,28.432,0,0.585,0.585,None
7822,(ID27525 : ID27674),4492,27525,27674,0.235,172.500,39.246,28.853,0,0.485,0.485,None
7823,(ID27674 : ID27810),4492,27674,27810,0.188,173.500,39.212,28.923,0,0.434,0.434,None
7824,(ID27810 : ID27953),4492,27810,27953,0.361,174.500,39.265,28.603,0,0.601,0.601,None
7825,(ID27953 : ID28108),4492,27953,28108,9.891E-4,175.500,39.479,28.412,0,0.031,0.031,None
7826,(ID28108 : ID28248),4492,28108,28248,0.146,176.500,39.637,28.333,0,0.383,0.383,None
7827,(ID28248 : ID28388),4492,28248,28388,0.058,177.500,39.699,28.298,0,0.241,0.241,None
7828,(ID28388 : ID28685),4492,28388,28685,0.114,178.500,39.756,28.362,0,0.338,0.338,None
7829,(ID28685 : ID28534),4492,28685,28534,0.082,179.500,39.915,28.522,0,0.286,0.286,None
7830,(ID28534 : ID28832),4492,28534,28832,0.058,180.500,40.024,28.689,0,0.242,0.242,None
7831,(ID28832 : ID28987),4492,28832,28987,0.199,181.500,40.342,28.814,0,0.446,0.446,None
7832,(ID28987 : ID29138),4492,28987,29138,0.553,182.500,40.784,29.197,0,0.744,0.744,None
7833,(ID27399 : ID27540),4497,27399,27540,0.343,171.500,33.241,33.804,0,0.585,0.585,None
7834,(ID27540 : ID27692),4497,27540,27692,0.013,172.500,33.523,33.623,0,0.116,0.116,None
7835,(ID27692 : ID27824),4497,27692,27824,0.011,173.500,33.524,33.618,0,0.106,0.106,None
7836,(ID27824 : ID27967),4497,27824,27967,0.017,174.500,33.490,33.730,0,0.129,0.129,None
7837,(ID27967 : ID28122),4497,27967,28122,0.042,175.500,33.550,33.861,0,0.205,0.205,None
7838,(ID28122 : ID28260),4497,28122,28260,0.028,176.500,33.585,33.857,0,0.166,0.166,None
7839,(ID28260 : ID28405),4497,28260,28405,0.015,177.500,33.510,33.836,0,0.121,0.121,None
7840,(ID28405 : ID28699),4497,28405,28699,0.004,178.500,33.449,33.870,0,0.064,0.064,None
7841,(ID28699 : ID28548),4497,28699,28548,0.063,179.500,33.530,33.918,0,0.252,0.252,None
7842,(ID28548 : ID28846),4497,28548,28846,0.111,180.500,33.480,34.038,0,0.333,0.333,None
7843,(ID27421 : ID27560),4502,27421,27560,0.459,171.500,52.055,43.372,0,0.677,0.677,None
7844,(ID27560 : ID27715),4502,27560,27715,0.138,172.500,52.071,43.204,0,0.371,0.371,None
7845,(ID27715 : ID27843),4502,27715,27843,0.099,173.500,52.017,43.436,0,0.314,0.314,None
7846,(ID27843 : ID27986),4502,27843,27986,0.751,174.500,51.657,43.129,0,0.867,0.867,None
7847,(ID27986 : ID28140),4502,27986,28140,0.062,175.500,51.451,42.631,0,0.249,0.249,None
7848,(ID28140 : ID28277),4502,28140,28277,0.154,176.500,51.493,42.701,0,0.392,0.392,None
7849,(ID28277 : ID28427),4502,28277,28427,0.455,177.500,51.233,43.067,0,0.674,0.674,None
7850,(ID28427 : ID28719),4502,28427,28719,0.355,178.500,50.648,43.197,0,0.596,0.596,None
7851,(ID27310 : ID27466),4512,27310,27466,0.011,171.500,36.197,2.530,0,0.106,0.106,None
7852,(ID27466 : ID27601),4512,27466,27601,9.692E-4,172.500,36.219,2.577,0,0.031,0.031,None
7853,(ID27601 : ID27746),4512,27601,27746,0.010,173.500,36.184,2.566,0,0.099,0.099,None
7854,(ID27746 : ID27883),4512,27746,27883,0.006,174.500,36.172,2.557,0,0.075,0.075,None
7855,(ID27883 : ID28033),4512,27883,28033,0.240,175.500,36.225,2.308,0,0.490,0.490,None
7856,(ID28033 : ID28178),4512,28033,28178,2.139E-4,176.500,36.240,2.056,0,0.015,0.015,None
7857,(ID28178 : ID28323),4512,28178,28323,0.443,177.500,35.919,1.960,0,0.666,0.666,None
7858,(ID28323 : ID28611),4512,28323,28611,1.445E-4,178.500,35.599,1.878,0,0.012,0.012,None
7859,(ID28611 : ID28470),4512,28611,28470,0.056,179.500,35.576,1.768,0,0.236,0.236,None
7860,(ID28470 : ID28759),4512,28470,28759,0.052,180.500,35.591,1.759,0,0.227,0.227,None
7861,(ID28759 : ID28918),4512,28759,28918,0.021,181.500,35.681,1.814,0,0.146,0.146,None
7862,(ID27646 : ID27781),4547,27646,27781,0.005,173.500,51.033,18.820,0,0.070,0.070,None
7863,(ID27781 : ID27919),4547,27781,27919,3.810E-4,174.500,51.073,18.837,0,0.020,0.020,None
7864,(ID27919 : ID28074),4547,27919,28074,0.001,175.500,51.069,18.823,0,0.038,0.038,None
7865,(ID28074 : ID28210),4547,28074,28210,0.031,176.500,51.094,18.730,0,0.177,0.177,None
7866,(ID28210 : ID28351),4547,28210,28351,0.029,177.500,51.081,18.718,0,0.171,0.171,None
7867,(ID28351 : ID28649),4547,28351,28649,0.020,178.500,50.958,18.782,0,0.143,0.143,None
7868,(ID28649 : ID28497),4547,28649,28497,0.032,179.500,50.975,18.766,0,0.178,0.178,None
7869,(ID28497 : ID28800),4547,28497,28800,0.051,180.500,50.952,18.777,0,0.226,0.226,None
7870,(ID28800 : ID28949),4547,28800,28949,0.001,181.500,50.856,18.790,0,0.034,0.034,None
7871,(ID28949 : ID29108),4547,28949,29108,0.009,182.500,50.915,18.769,0,0.094,0.094,None
7872,(ID29108 : ID29244),4547,29108,29244,0.005,183.500,50.990,18.775,0,0.070,0.070,None
7873,(ID29244 : ID29385),4547,29244,29385,0.004,184.500,51.036,18.821,0,0.065,0.065,None
